duration,src_bytes,dst_bytes,src_pkts,dst_pkts,src_ip_bytes,dst_ip_bytes,missed_bytes,conn_state_enc,proto_enc,service_enc,http_request_body_len,http_response_body_len,dns_qclass,ssl_version_enc,weird_notice_enc
0.9709276276260272,741.0892082578318,652.2500853585349,12,6,506.75315851136367,249.5369978808233,0.9044309010526576,2,0,0,-1.3053896190899186,0.2199442322361406,3.667792366221648,2.4591369455537,0.0890982385964808
4.7776510788970095,780.5507239670434,267.191033863832,3,0,1570.0474526908677,1420.2777020995738,-2.22179046652526,3,2,0,0.0106309044126298,-2.0718682903959893,1.765809539199521,2.80225983415916,0.3495210554514875
7.654489727793901,28.16846399589368,242.36562319124772,3,0,889.7563857984825,60.90986598419848,1.7174321024040555,1,0,0,2.432580828689705,3.9592528029569625,2.0847961376376927,1.4529300984497775,-1.589195535006419
0.6870964811568623,360.2693207593421,630.9740090312639,3,6,456.72012770555546,1553.8657712139145,2.833224560622441,2,2,2,0.1943296217021002,-1.5618112921824732,1.6649577838451792,1.873469043286692,-0.2964729943488184
4.544423732491138,1302.5163312122593,210.1193884843584,0,0,2633.2837132993427,1909.468488798443,-0.1217740412830874,1,1,0,0.2230631132138245,2.3405759568070224,-2.214105467791716,2.889215875498516,0.0213918193801141
3.7181799418241006,72.20708566997457,252.37822560291767,3,6,42.20949825316811,290.43480532892727,0.1403320440651729,0,1,2,-1.129995813625261,1.2563373248035143,0.1482459984242299,-2.6172852322246785,-0.3675513749820882
7.706140759402681,982.7070125335304,938.1084355604282,3,6,2913.795216234154,1032.5128849882744,5.344579994074935,1,0,1,-3.22828366128189,4.453511000790633,-1.388794528977044,2.3132782160700938,0.9851361837305198
8.18700518252618,1033.419999604053,4.977018038170646,0,3,2835.3181600380585,391.13753102174127,-0.5849969155239964,2,1,4,1.794302018837617,-2.3563574816988897,-0.8391493227216629,-2.1290317501371794,1.2731103634577088
6.465868942554848,148.3253157482674,155.3911597436875,3,0,2910.9424642928457,1449.3428397995312,4.40071036510276,0,1,0,0.6465174045901231,1.0013811040631733,-0.8379576743644993,-3.5783407579432325,1.008630235062583
4.177738931074344,482.058619874277,174.06065686556252,0,0,529.6197754750424,496.9880083450769,1.353944112237891,1,2,0,-2.8782111381920537,2.249178604541299,-0.0645482219367616,-1.78727126552045,-2.394392958732688
2.0186429701554016,229.3248608010217,478.929330743956,9,3,3133.343139390316,649.471842770651,3.286123159385193,1,0,2,2.568257674100611,6.7848666467376,1.2063266655774167,-1.0721535821192838,-0.1909521052323223
3.4635417883179773,746.6273166330461,63.163333457046335,0,0,2389.2185507943627,2531.0862087569367,1.2462901692227468,2,0,2,-3.1781227136349863,0.220203925800152,-4.296007393587286,2.425746381837873,0.0865817822692562
3.1862538227427395,736.7610779603464,1085.6562935853988,9,3,1997.7766700946272,932.1413262771986,-2.624780513668147,2,0,1,2.804531167935931,2.592025669858118,3.382242227090816,-2.899197127352349,-2.162450855054355
4.152146616121418,12.38816392772868,329.93722329328745,6,3,975.4129760992164,845.2864513924125,-0.3349337422261884,1,0,2,-0.6511485901574825,1.2846208474054612,-0.9783760685900612,-2.243627712332977,0.8726705162966529
1.132825068547941,174.1291012813548,449.67991344759895,12,0,3308.6874171929103,964.3818612728812,-2.046423980819888,2,2,4,2.0259724430306347,4.833209135426755,2.080211974942478,-3.4443370930580057,0.0953761123034477
3.475800318949924,1052.9139207843089,101.1144237253428,12,3,121.51503717328764,484.29810345126987,-2.3423022898417503,2,1,4,-4.760740680326525,2.178536680304689,-0.2860883291332932,-0.14783227731973,1.9313241199890276
2.1829986662025136,715.6460376308678,655.8809000602074,3,6,1044.0720598877615,3016.9999156121125,-0.1805459804835596,1,0,2,-0.1871432399104953,-0.5045409647492993,2.77729625295976,-3.912613437301707,-0.0246901619574516
1.8093094935803515,1176.74155311121,820.3918422363025,3,3,843.7739576269513,688.1287683380699,1.7057783069711274,1,0,0,0.609253958480083,-0.0187942614674054,-0.7272050744344583,0.3929569316663835,-0.048521702807752
12.67047168762553,171.7577783516867,508.9250919083492,0,6,651.9900203289692,51.10121929096113,-2.4670539127429514,2,1,4,0.94454713952269,0.454465267220127,-1.291084834799768,-0.3988546684988967,0.078016730896691
7.542946008758628,313.3340228984905,51.21956852711117,6,3,1363.242724728579,3229.7554305261124,5.286403205268817,4,2,0,2.0104273907856416,-0.2150312360510922,-3.937644110777156,-1.872421017283124,0.3709765507756567
6.445237492495222,1733.4589495405494,468.372464208204,0,0,494.2545662014011,59.00413724647293,0.4291801282403352,0,0,0,-2.766565083702077,-1.1074861370999836,3.1612055910062,-0.2185890593501882,-1.7874027120883174
8.516801959568205,146.49289695137813,1001.6857815010696,0,6,2225.7460158320728,485.1901377851816,0.1660858495083916,1,1,1,0.6140575970889124,-1.9519667189949717,-2.1901747803935496,3.1933611652733958,0.8354735442357547
7.935986307239585,602.1007017031127,481.53208116004095,0,3,48.707591543743625,1856.4385193614405,1.7231395462533676,2,2,4,0.9160266814794856,1.630930313779848,2.304549558781627,0.5833355850667791,-0.1977834904539402
9.847061971562669,478.4265223077453,1095.7518064245205,9,3,2683.7463566744905,552.3924856665528,1.2889987600448491,1,0,0,-2.9926797230098634,0.6524889678865827,6.018669009256519,1.5797034147055578,-0.1208365424404278
3.145585192620222,1704.0503913802013,135.2527215668097,0,0,4140.66096010585,1226.8925633037873,-3.410195938980378,0,0,1,-2.02439673941572,0.8128143968713701,-2.5141679352867463,-0.6958877290696355,-0.0025161694297176
6.8316911613679565,360.291542317079,540.4915490943533,3,0,751.7427266030526,648.3043375804474,0.4697221882838801,0,0,3,1.341154984918259,2.6357149172976038,-0.0939117713631572,1.066625407249048,0.77007664022726
1.898989868939513,77.16864323053241,83.76717064232973,0,0,1290.6409565226563,1.2625123749152665,-0.0375389719691006,0,0,1,0.4808848863846455,-0.3633705680501267,1.2860199892951247,3.1359453496227765,0.3739296610582765
1.1299782826455975,1388.8958223695124,193.9144939440021,3,0,490.3350036449739,117.81390940271802,-3.196001753254456,1,1,0,-0.2591889693519237,0.6517233080383341,3.764390656163664,-0.7167230866982045,-1.6034643876078238
1.2441245366153908,730.6201910164175,130.3029048127912,3,0,159.04493934599287,1570.262800655335,0.3751752979997038,2,2,1,0.2511349412751096,0.2361725107746718,-0.4258533904495034,-3.423780887404443,0.6453003562281185
0.0508268483976169,2067.958183862132,65.63331416753091,3,3,1235.1758027956414,3096.8333287236574,2.5850546365493177,2,1,6,1.037503400130451,-3.7961994813061866,-2.944408913581457,-0.5003480070061075,1.1474835480639565
5.63914958188978,860.8500014806477,490.9409476678898,6,3,177.9593740563754,764.020705388699,0.2350252271473227,3,0,2,-0.9340968594749736,0.637401954815448,1.3016849090762896,0.4869316547601803,0.5921657996016713
6.4525948597172125,1555.6859588280097,56.34495949724837,6,3,2446.474659059319,540.906215398532,-0.5966897468199481,2,0,1,0.6295436882496432,-3.501189863918632,-1.898238242189988,0.0574239730537129,-0.2739756676923859
0.6785433527682501,917.3276331453216,405.9203615504495,3,3,1163.046411635103,136.40800602342375,1.285588691562154,1,2,4,1.6136365908592512,0.5643338000873146,-2.420885706213058,0.4905841009617188,0.9935594406122856
1.4626273218571724,1177.0817516302827,818.4255179724901,3,3,3387.642674504328,1733.8784945675318,-1.5142778674287007,2,1,2,0.278972853168524,-2.0853859538477773,3.927492147537268,-3.757518653707838,-0.0336853097839072
3.063568383665231,1825.4182714168935,26.06808689444649,3,6,3307.564833318209,865.2689666830466,0.7654120355893168,3,0,5,-2.251519043395851,3.2150049546295527,0.6131942280912293,-1.1550947239851033,1.4581647376991596
2.1863173338228985,404.989966757745,474.778154406712,12,0,125.16516689621844,250.425724842246,0.8753559192951528,1,2,1,-0.2348708439460343,-1.174807609452016,-1.9527046637155,0.2528825232192233,-0.9330812289458252
6.105307269422226,390.3039092286284,216.88327618492528,6,6,1767.5687404580224,991.7075352503716,-0.2108224718768732,1,0,2,-1.5717313178185357,0.9309894818140876,1.498892948066653,0.2478466898296172,0.1827120797182451
2.002826832311858,225.7660935884628,50.79765458906935,0,9,231.6572197048393,394.3643022159964,-1.004833051354922,0,1,3,-3.9607381310127545,1.2451374756128135,0.8041378030973165,1.8059373821815812,-0.6293217065952471
7.293602098012818,335.47155530458616,346.7715952624474,6,0,1808.387860698933,1008.1247023560742,4.239825056603522,2,0,0,1.588387779460994,-0.2937144288749258,-1.824008941934727,-3.349444050995243,-0.8342146069691233
1.9102771572976092,433.2041137386488,1214.065466789286,0,9,973.536133406167,2995.5775249305057,3.484733291293692,4,0,5,-2.6667591861753754,-1.5628246985805128,2.999708698584606,0.6256923646377742,1.494146830813631
7.577889199504097,442.5814979655,73.21620093495979,3,3,1186.0190612523031,962.1587273137204,-1.182938278698634,1,0,1,-1.482410483843562,1.00596192099083,2.1446078163838025,-1.3563193591518528,0.0153852424543734
3.1875006655618128,53.5067608975579,476.5539464537794,9,9,3420.6418537098302,925.23353681245,2.7115979780368438,1,1,2,-0.0560438317522928,2.2174364487610143,1.1061964507295643,-2.128379207341256,-0.0891291875616674
1.2789503737327912,1257.2708552016331,511.680482609729,3,0,2819.5511544440096,1469.022305465818,0.9486223647595976,1,0,1,-3.389507157924652,-0.1503461127885421,-3.943674600919016,0.0838300809409311,-1.153291712829868
5.447605465723216,1323.030833556942,29.066887745971744,0,6,945.635777740625,961.3852407846916,-0.2544872544157145,0,1,3,-0.7667720630906951,-0.6028112449904643,-0.7522832535822706,2.982050036871799,-0.7586805596639797
8.723566230816704,614.8861880465544,223.3306028448216,9,0,777.1135509206031,1220.2728420988,0.1272104733813108,1,0,2,-2.38319496383923,2.0182929915631336,-1.231105668017658,3.095775726764221,-2.1267609234754965
