duration,src_bytes,dst_bytes,src_pkts,dst_pkts,src_ip_bytes,dst_ip_bytes,missed_bytes,conn_state_enc,proto_enc,service_enc,http_request_body_len,http_response_body_len,dns_qclass,ssl_version_enc,weird_notice_enc,label,attack_type
5.011531270088297,607.0069881802677,529.3475773272382,3,3,67.26996715616123,1088.1499443796504,1.8597361587104109,2,2,3,0.4777161179081899,-2.06869503941705,2.1428303989986874,2.239949018325804,-0.606506338344325,0,normal
4.006806710656944,244.47328841964767,28.09334756332906,3,6,427.9056833952514,161.08862417997747,0.3742013360031535,0,1,3,-2.273717897516378,0.2340463768461438,-1.0122203718689868,1.3538613963227375,-0.105265075164511,0,normal
5.918171311415436,94.44247310386334,782.1765979151019,6,6,300.1829247190101,593.54671908635,-1.3225400075518328,0,1,2,-0.4372159085550666,0.2141377184797054,4.403087005222341,4.2285373428265,-0.5314001942620074,0,normal
6.751647638919749,0.1816639274967446,254.9994214716445,6,0,4545.582542656715,1026.0096562352985,2.503602204577924,2,0,2,-2.6741429901629297,-0.0362417023710028,3.512255842591353,-4.011705186044987,-0.5629547217527268,1,backdoor
1.2830937086170269,1844.2305065436003,649.3200530857292,0,6,2799.4614846148875,439.3322387470254,3.033427647617266,0,2,0,-1.0049626747244351,1.4464283988915334,1.570615953410026,-2.1511223891970097,-0.0156340138564324,1,dos
7.106498201913411,1963.602318201541,416.6864802721131,0,9,331.4890027769599,396.4892780889627,1.6677569647859198,2,1,3,0.0396441141596621,0.9714836392852872,-2.342748707536307,2.7710577925040574,-1.186173505238968,1,backdoor
4.377797505486415,53.79633730407885,337.667738717606,6,3,2184.8039490368064,716.4550164719393,0.5148258640225729,2,0,1,0.2092308301688799,3.627972914788233,0.1911817149628842,-3.697402734885589,0.841273325670879,0,normal
0.4438127065844516,6.185943213097067,727.047269488942,3,3,1468.2446946436894,115.4137391137728,-1.8500584508018016,1,2,1,0.7863641499960004,0.0438064708822794,-1.089665445140358,0.9873771655766967,1.311191266161971,0,normal
4.6927487684486415,194.74388168668088,834.7668569344884,3,0,324.5912576513578,284.77559945628,1.7263559338785432,0,1,0,-2.207538232677165,-1.0121261807052973,1.022896152350208,0.5735825723950543,-0.3996238462121498,1,password
7.742618134721486,363.8841454311894,343.4865462037226,3,9,1090.838652845854,785.4244969250209,-3.66521726554235,1,2,5,-2.410708884821043,-3.342809947737572,7.749716034132388,2.197731971919797,-0.5846717358767649,1,password
3.500065037612332,1007.3806715044938,144.66853336459363,9,0,2588.9176872384505,1175.2624892379392,1.8429550142596411,1,1,6,3.615232222361308,6.332188790185685,-2.180008396898371,-1.431804513184393,-0.5960063206415691,0,normal
0.9736731389963826,1147.4035133656091,469.5442104219788,3,0,2754.930510997066,1313.7123888397905,0.0977168723589141,0,0,0,-1.742261793761771,-0.8201978421555267,-2.208278984868885,3.2569525824647725,-1.3353098922407842,0,normal
3.468910421643108,1564.884626131231,825.6227587123238,9,9,2255.4923589005016,1535.262920546313,4.1307273302248015,0,0,3,4.5931132387126805,-0.4354483687198143,-1.185777018783924,-4.608368522969895,-0.0191044362361173,1,backdoor
3.847345880722712,1002.9948955366928,379.1760411011538,0,0,4314.203593859012,692.0864457950694,1.2924191842255806,0,0,3,2.5646655356461414,3.692048198407503,1.758531026633443,-2.083983238158273,-0.914999845793942,0,normal
6.867932893927011,321.6365509088907,352.2190119634282,0,6,189.3334145389496,229.6584566290612,-2.004165105125514,1,0,3,-1.749902953956794,2.454300120042207,0.9591114667838494,-0.579183502832317,1.0842770111495914,0,normal
9.854337714266777,795.3705466698701,480.7018027947676,0,0,2003.3253082070664,547.2846658412097,1.2466412413130363,0,1,3,2.3327389746832843,5.601372752798121,0.3442387574731214,0.3209609327003669,-2.703135271908544,0,normal
2.10487589994469,139.00176995284153,2.8344863343210656,9,12,2132.982383741301,520.9679397895121,1.6931250711222872,2,0,1,1.3451299333841316,1.6314983408951698,-0.1944077266860913,1.3079476212604797,0.3979088813745238,1,injection
0.3096335721603214,782.9075562320076,62.16914551136784,0,3,968.394521318415,884.8348360642641,-0.7945820909437236,2,0,0,-2.071809639174137,2.2874053124913,0.3729270338207544,-1.1065329387520162,0.4671269589681353,1,injection
2.966975734076624,531.7785518551589,37.33620851181074,3,0,1555.5008063907778,431.5726734179101,0.7803224171247046,0,1,1,1.2220889245298412,1.2504903480134468,1.300532510910878,0.763652445792773,1.1333336346397724,0,normal
1.5385985600632228,1053.3706497178289,55.43229879173279,3,0,3162.3617044055954,2517.861120104399,-0.8548159934740718,1,2,3,-0.5182357748454837,1.7938407933277942,-3.467814746315332,1.9473184559302237,2.0989866013884217,0,normal
0.3711138096996837,632.9480453619591,137.1376560760412,9,9,1554.4595654024522,1347.678518892527,2.516228036516918,3,2,0,0.4055450737612582,0.7998534281351045,1.7562386592740715,0.6676375526552674,2.0820904938413483,0,normal
8.593715220046487,840.7670687376358,637.5993099447983,0,18,1715.90534262734,2086.223892773106,3.774601354755835,2,0,2,-6.815635585763726,0.2303200471894301,-2.2688620236226607,-0.1760941139365288,0.5215017981177544,1,backdoor
